-183.618, 78.120, 1.566,  1.765
-183.613, 78.068, 1.576,  1.798
-183.608, 78.015, 1.583,  1.831
-183.602, 77.963, 1.587,  1.864
-183.597, 77.910, 1.589,  1.897
-183.592, 77.857, 1.589,  1.930
-183.586, 77.805, 1.589,  1.963
-183.581, 77.752, 1.588,  1.996
-183.576, 77.699, 1.589,  2.029
-183.571, 77.647, 1.590,  2.062
-183.565, 77.594, 1.594,  2.095
-183.560, 77.541, 1.598,  2.128
-183.554, 77.488, 1.605,  2.161
-183.549, 77.435, 1.612,  2.194
-183.544, 77.381, 1.621,  2.227
-183.538, 77.327, 1.629,  2.260
-183.532, 77.273, 1.638,  2.293
-183.527, 77.218, 1.646,  2.326
-183.521, 77.163, 1.654,  2.359
-183.516, 77.108, 1.661,  2.392
-183.510, 77.053, 1.667,  2.425
-183.504, 76.997, 1.672,  2.458
-183.499, 76.942, 1.677,  2.491
-183.493, 76.886, 1.681,  2.524
-183.487, 76.830, 1.685,  2.557
-183.482, 76.774, 1.689,  2.590
-183.476, 76.718, 1.694,  2.623
-183.470, 76.662, 1.699,  2.656
-183.464, 76.606, 1.704,  2.689
-183.459, 76.549, 1.709,  2.722
-183.453, 76.492, 1.715,  2.755
-183.447, 76.435, 1.722,  2.788
-183.441, 76.378, 1.728,  2.821
-183.436, 76.320, 1.735,  2.854
-183.430, 76.263, 1.741,  2.887
-183.424, 76.205, 1.748,  2.920
-183.418, 76.147, 1.754,  2.953
-183.412, 76.088, 1.760,  2.986
-183.406, 76.030, 1.766,  3.019
-183.400, 75.971, 1.772,  3.052
-183.394, 75.912, 1.777,  3.085
-183.388, 75.853, 1.783,  3.118
-183.383, 75.794, 1.789,  3.151
-183.377, 75.734, 1.794,  3.184
-183.371, 75.675, 1.800,  3.217
-183.365, 75.615, 1.806,  3.250
-183.359, 75.555, 1.812,  3.283
-183.353, 75.494, 1.818,  3.316
-183.347, 75.434, 1.824,  3.349
-183.341, 75.373, 1.830,  3.382
-183.335, 75.313, 1.836,  3.415
-183.329, 75.251, 1.842,  3.448
-183.323, 75.190, 1.848,  3.481
-183.317, 75.129, 1.854,  3.514
-183.311, 75.067, 1.860,  3.547
-183.305, 75.005, 1.866,  3.580
-183.299, 74.943, 1.872,  3.613
-183.293, 74.881, 1.878,  3.646
-183.287, 74.818, 1.885,  3.679
-183.281, 74.756, 1.891,  3.712
-183.275, 74.693, 1.897,  3.745
-183.270, 74.630, 1.903,  3.778
-183.264, 74.566, 1.910,  3.811
-183.258, 74.503, 1.916,  3.844
-183.252, 74.439, 1.922,  3.877
-183.246, 74.375, 1.928,  3.910
-183.240, 74.311, 1.935,  3.943
-183.234, 74.247, 1.941,  3.976
-183.228, 74.182, 1.947,  4.009
-183.222, 74.117, 1.953,  4.042
-183.216, 74.052, 1.960,  4.075
-183.210, 73.987, 1.966,  4.108
-183.204, 73.921, 1.972,  4.141
-183.198, 73.856, 1.979,  4.174
-183.192, 73.790, 1.985,  4.207
-183.186, 73.724, 1.992,  4.240
-183.181, 73.658, 1.998,  4.273
-183.175, 73.591, 2.005,  4.306
-183.169, 73.524, 2.012,  4.339
-183.163, 73.457, 2.018,  4.372
-183.157, 73.390, 2.025,  4.405
-183.151, 73.323, 2.031,  4.438
-183.145, 73.255, 2.038,  4.471
-183.140, 73.187, 2.044,  4.504
-183.134, 73.119, 2.051,  4.537
-183.128, 73.051, 2.058,  4.570
-183.122, 72.982, 2.064,  4.603
-183.116, 72.914, 2.071,  4.636
-183.111, 72.845, 2.077,  4.669
-183.105, 72.776, 2.084,  4.702
-183.099, 72.706, 2.091,  4.735
-183.093, 72.636, 2.098,  4.768
-183.088, 72.567, 2.105,  4.801
-183.082, 72.497, 2.111,  4.834
-183.076, 72.426, 2.118,  4.867
-183.071, 72.356, 2.125,  4.900
-183.065, 72.285, 2.132,  4.933
-183.059, 72.214, 2.139,  4.966
-183.054, 72.143, 2.146,  4.999
-183.048, 72.071, 2.153,  5.032
-183.042, 71.999, 2.160,  5.065
-183.037, 71.927, 2.167,  5.098
-183.031, 71.855, 2.174,  5.131
-183.026, 71.783, 2.181,  5.164
-183.020, 71.710, 2.188,  5.197
-183.014, 71.637, 2.195,  5.230
-183.009, 71.564, 2.202,  5.263
-183.003, 71.491, 2.209,  5.296
-182.998, 71.417, 2.216,  5.329
-182.992, 71.343, 2.223,  5.362
-182.987, 71.269, 2.230,  5.395
-182.982, 71.195, 2.238,  5.428
-182.976, 71.120, 2.245,  5.461
-182.971, 71.045, 2.252,  5.494
-182.965, 70.970, 2.259,  5.527
-182.960, 70.895, 2.267,  5.560
-182.955, 70.819, 2.274,  5.593
-182.949, 70.744, 2.281,  5.626
-182.944, 70.668, 2.289,  5.659
-182.939, 70.591, 2.296,  5.692
-182.933, 70.515, 2.303,  5.725
-182.928, 70.438, 2.311,  5.758
-182.923, 70.361, 2.318,  5.791
-182.917, 70.284, 2.326,  5.824
-182.912, 70.206, 2.333,  5.857
-182.907, 70.128, 2.341,  5.890
-182.902, 70.050, 2.348,  5.923
-182.897, 69.972, 2.356,  5.956
-182.892, 69.893, 2.363,  5.989
-182.886, 69.815, 2.371,  6.022
-182.881, 69.736, 2.378,  6.055
-182.876, 69.656, 2.386,  6.088
-182.871, 69.577, 2.394,  6.121
-182.866, 69.497, 2.401,  6.154
-182.861, 69.417, 2.409,  6.187
-182.856, 69.336, 2.416,  6.220
-182.851, 69.256, 2.424,  6.253
-182.846, 69.175, 2.432,  6.286
-182.841, 69.094, 2.440,  6.319
-182.836, 69.013, 2.448,  6.352
-182.831, 68.931, 2.456,  6.385
-182.826, 68.849, 2.464,  6.418
-182.821, 68.767, 2.472,  6.451
-182.816, 68.684, 2.480,  6.484
-182.812, 68.602, 2.488,  6.517
-182.807, 68.519, 2.496,  6.550
-182.802, 68.435, 2.504,  6.583
-182.797, 68.352, 2.512,  6.616
-182.792, 68.268, 2.520,  6.649
-182.788, 68.184, 2.528,  6.682
-182.783, 68.100, 2.536,  6.715
-182.778, 68.015, 2.544,  6.748
-182.774, 67.930, 2.552,  6.781
-182.769, 67.845, 2.560,  6.814
-182.764, 67.760, 2.568,  6.847
-182.760, 67.674, 2.577,  6.880
-182.755, 67.588, 2.585,  6.913
-182.750, 67.502, 2.593,  6.946
-182.746, 67.415, 2.602,  6.979
-182.741, 67.328, 2.610,  7.012
-182.737, 67.241, 2.618,  7.045
-182.732, 67.154, 2.627,  7.078
-182.728, 67.066, 2.635,  7.111
-182.723, 66.978, 2.644,  7.144
-182.719, 66.890, 2.652,  7.177
-182.714, 66.801, 2.660,  7.210
-182.710, 66.713, 2.669,  7.243
-182.705, 66.624, 2.677,  7.276
-182.701, 66.534, 2.686,  7.309
-182.697, 66.445, 2.695,  7.342
-182.692, 66.355, 2.703,  7.375
-182.688, 66.264, 2.712,  7.408
-182.684, 66.174, 2.721,  7.441
-182.679, 66.083, 2.730,  7.474
-182.675, 65.992, 2.738,  7.507
-182.671, 65.901, 2.747,  7.540
-182.667, 65.809, 2.756,  7.573
-182.662, 65.717, 2.765,  7.606
-182.658, 65.625, 2.774,  7.639
-182.654, 65.532, 2.783,  7.672
-182.650, 65.439, 2.792,  7.705
-182.646, 65.346, 2.801,  7.738
-182.642, 65.252, 2.810,  7.771
-182.638, 65.159, 2.819,  7.804
-182.634, 65.064, 2.828,  7.837
-182.629, 64.970, 2.837,  7.870
-182.625, 64.875, 2.846,  7.903
-182.621, 64.780, 2.855,  7.936
-182.617, 64.685, 2.864,  7.969
-182.613, 64.589, 2.874,  8.002
-182.609, 64.493, 2.883,  8.035
-182.605, 64.397, 2.892,  8.068
-182.602, 64.301, 2.902,  8.101
-182.598, 64.204, 2.911,  8.134
-182.594, 64.107, 2.920,  8.167
-182.590, 64.009, 2.930,  8.200
-182.586, 63.911, 2.939,  8.233
-182.582, 63.813, 2.948,  8.266
-182.578, 63.715, 2.958,  8.299
-182.575, 63.616, 2.967,  8.332
-182.571, 63.517, 2.977,  8.365
-182.567, 63.417, 2.987,  8.398
-182.563, 63.318, 2.996,  8.431
-182.559, 63.218, 3.006,  8.464
-182.556, 63.117, 3.016,  8.497
-182.552, 63.017, 3.026,  8.530
-182.548, 62.915, 3.035,  8.563
-182.545, 62.814, 3.045,  8.596
-182.541, 62.712, 3.055,  8.629
-182.537, 62.610, 3.065,  8.662
-182.534, 62.508, 3.075,  8.695
-182.530, 62.405, 3.084,  8.728
-182.527, 62.302, 3.094,  8.761
-182.523, 62.199, 3.104,  8.794
-182.519, 62.095, 3.114,  8.827
-182.516, 61.991, 3.124,  8.860
-182.512, 61.887, 3.134,  8.893
-182.509, 61.782, 3.144,  8.926
-182.505, 61.677, 3.155,  8.959
-182.502, 61.572, 3.165,  8.992
-182.498, 61.466, 3.175,  9.025
-182.495, 61.360, 3.185,  9.058
-182.492, 61.254, 3.196,  9.091
-182.488, 61.147, 3.206,  9.124
-182.485, 61.040, 3.216,  9.157
-182.481, 60.933, 3.227,  9.190
-182.478, 60.825, 3.237,  9.223
-182.475, 60.717, 3.248,  9.256
-182.471, 60.608, 3.258,  9.289
-182.468, 60.499, 3.269,  9.322
-182.465, 60.390, 3.279,  9.355
-182.461, 60.281, 3.290,  9.388
-182.458, 60.171, 3.300,  9.421
-182.455, 60.061, 3.311,  9.454
-182.451, 59.950, 3.322,  9.487
-182.448, 59.839, 3.332,  9.520
-182.445, 59.728, 3.343,  9.553
-182.442, 59.616, 3.354,  9.586
-182.439, 59.504, 3.365,  9.619
-182.435, 59.392, 3.376,  9.652
-182.432, 59.279, 3.387,  9.685
-182.429, 59.166, 3.398,  9.718
-182.426, 59.052, 3.409,  9.751
-182.423, 58.938, 3.420,  9.784
-182.420, 58.824, 3.431,  9.817
-182.417, 58.710, 3.442,  9.850
-182.414, 58.595, 3.453,  9.883
-182.410, 58.479, 3.464,  9.916
-182.407, 58.363, 3.475,  9.949
-182.404, 58.247, 3.487,  9.982
-182.401, 58.131, 3.498, 10.015
-182.398, 58.014, 3.509, 10.048
-182.395, 57.897, 3.521, 10.081
-182.392, 57.779, 3.532, 10.114
-182.389, 57.661, 3.543, 10.147
-182.386, 57.543, 3.555, 10.180
-182.383, 57.424, 3.566, 10.213
-182.380, 57.305, 3.578, 10.246
-182.377, 57.185, 3.590, 10.279
-182.375, 57.066, 3.601, 10.312
-182.372, 56.945, 3.613, 10.345
-182.369, 56.825, 3.625, 10.378
-182.366, 56.703, 3.637, 10.411
-182.363, 56.582, 3.649, 10.444
-182.360, 56.460, 3.660, 10.477
-182.357, 56.338, 3.672, 10.510
-182.354, 56.215, 3.684, 10.543
-182.352, 56.092, 3.696, 10.576
-182.349, 55.969, 3.708, 10.609
-182.346, 55.845, 3.720, 10.642
-182.343, 55.720, 3.732, 10.675
-182.340, 55.596, 3.744, 10.708
-182.338, 55.471, 3.756, 10.741
-182.335, 55.345, 3.768, 10.774
-182.332, 55.219, 3.781, 10.807
-182.329, 55.093, 3.793, 10.840
-182.327, 54.966, 3.805, 10.873
-182.324, 54.839, 3.818, 10.906
-182.321, 54.712, 3.830, 10.939
-182.318, 54.584, 3.842, 10.972
-182.316, 54.455, 3.855, 11.005
-182.313, 54.327, 3.868, 11.038
-182.310, 54.197, 3.880, 11.071
-182.308, 54.068, 3.893, 11.104
-182.305, 53.938, 3.905, 11.137
-182.303, 53.807, 3.917, 11.170
-182.300, 53.676, 3.930, 11.203
-182.297, 53.545, 3.942, 11.236
-182.295, 53.413, 3.955, 11.269
-182.292, 53.281, 3.968, 11.302
-182.289, 53.149, 3.981, 11.335
-182.287, 53.016, 3.994, 11.368
-182.284, 52.882, 4.006, 11.401
-182.282, 52.748, 4.019, 11.434
-182.279, 52.614, 4.032, 11.467
-182.277, 52.479, 4.045, 11.500
-182.274, 52.344, 4.058, 11.533
-182.272, 52.209, 4.071, 11.566
-182.269, 52.073, 4.085, 11.599
-182.267, 51.936, 4.098, 11.632
-182.264, 51.799, 4.111, 11.665
-182.262, 51.662, 4.124, 11.698
-182.259, 51.524, 4.137, 11.731
-182.257, 51.386, 4.150, 11.764
-182.254, 51.247, 4.163, 11.797
-182.252, 51.108, 4.177, 11.830
-182.249, 50.969, 4.190, 11.863
-182.247, 50.829, 4.204, 11.896
-182.245, 50.688, 4.217, 11.929
-182.242, 50.547, 4.231, 11.962
-182.240, 50.406, 4.245, 11.995
-182.237, 50.264, 4.258, 12.028
-182.235, 50.122, 4.272, 12.061
-182.233, 49.979, 4.286, 12.094
-182.230, 49.836, 4.300, 12.127
-182.228, 49.692, 4.314, 12.160
-182.225, 49.548, 4.328, 12.193
-182.223, 49.404, 4.342, 12.226
-182.221, 49.258, 4.356, 12.259
-182.218, 49.113, 4.370, 12.292
-182.216, 48.967, 4.384, 12.325
-182.214, 48.820, 4.398, 12.358
-182.211, 48.674, 4.412, 12.391
-182.209, 48.526, 4.426, 12.424
-182.207, 48.378, 4.440, 12.457
-182.205, 48.230, 4.455, 12.490
-182.202, 48.081, 4.469, 12.523
-182.200, 47.932, 4.483, 12.556
-182.198, 47.782, 4.498, 12.589
-182.195, 47.632, 4.512, 12.622
-182.193, 47.481, 4.527, 12.655
-182.191, 47.330, 4.541, 12.688
-182.189, 47.178, 4.556, 12.721
-182.186, 47.026, 4.571, 12.754
-182.184, 46.873, 4.586, 12.787
-182.182, 46.720, 4.601, 12.820
-182.180, 46.566, 4.615, 12.853
-182.178, 46.412, 4.630, 12.886
-182.175, 46.257, 4.645, 12.919
-182.173, 46.102, 4.660, 12.952
-182.171, 45.946, 4.676, 12.985
-182.169, 45.790, 4.691, 13.018
-182.167, 45.633, 4.706, 13.051
-182.165, 45.476, 4.721, 13.084
-182.162, 45.318, 4.736, 13.117
-182.160, 45.160, 4.751, 13.150
-182.158, 45.001, 4.766, 13.183
-182.156, 44.842, 4.782, 13.216
-182.154, 44.682, 4.797, 13.249
-182.152, 44.522, 4.813, 13.282
-182.149, 44.361, 4.828, 13.315
-182.147, 44.200, 4.844, 13.348
-182.145, 44.038, 4.859, 13.381
-182.143, 43.876, 4.875, 13.414
-182.141, 43.713, 4.891, 13.447
-182.139, 43.549, 4.907, 13.480
-182.137, 43.386, 4.923, 13.513
-182.135, 43.221, 4.939, 13.546
-182.133, 43.056, 4.955, 13.579
-182.131, 42.890, 4.971, 13.612
-182.129, 42.724, 4.987, 13.645
-182.126, 42.558, 5.003, 13.678
-182.124, 42.391, 5.019, 13.711
-182.122, 42.223, 5.035, 13.744
-182.120, 42.055, 5.052, 13.777
-182.118, 41.886, 5.068, 13.810
-182.116, 41.716, 5.084, 13.843
-182.114, 41.547, 5.099, 13.876
-182.112, 41.376, 5.109, 13.909
-182.110, 41.206, 5.106, 13.942
-182.108, 41.036, 5.092, 13.975
-182.106, 40.867, 5.079, 14.008
-182.104, 40.698, 5.075, 14.041
-182.102, 40.529, 5.079, 14.074
-182.100, 40.360, 5.093, 14.107
-182.098, 40.189, 5.119, 14.140
-182.096, 40.018, 5.154, 14.173
-182.094, 39.844, 5.198, 14.206
-182.092, 39.670, 5.248, 14.239
-182.090, 39.493, 5.300, 14.272
-182.088, 39.315, 5.351, 14.305
-182.086, 39.135, 5.396, 14.338
-182.084, 38.954, 5.432, 14.371
-182.082, 38.772, 5.458, 14.404
-182.080, 38.590, 5.473, 14.437
-182.078, 38.407, 5.480, 14.470
-182.076, 38.225, 5.479, 14.503
-182.075, 38.043, 5.473, 14.536
-182.073, 37.861, 5.465, 14.569
-182.071, 37.679, 5.457, 14.602
-182.069, 37.497, 5.451, 14.635
-182.067, 37.316, 5.449, 14.668
-182.065, 37.134, 5.453, 14.701
-182.063, 36.952, 5.464, 14.734
-182.061, 36.770, 5.483, 14.767
-182.059, 36.586, 5.508, 14.800
-182.057, 36.402, 5.541, 14.833
-182.055, 36.216, 5.579, 14.866
-182.053, 36.028, 5.620, 14.899
-182.052, 35.840, 5.662, 14.932
-182.050, 35.650, 5.702, 14.965
-182.048, 35.459, 5.737, 14.998
-182.046, 35.267, 5.766, 15.031
-182.044, 35.074, 5.788, 15.064
-182.042, 34.880, 5.803, 15.097
-182.040, 34.687, 5.812, 15.130
-182.038, 34.493, 5.816, 15.163
-182.036, 34.299, 5.817, 15.196
-182.034, 34.106, 5.818, 15.229
-182.033, 33.912, 5.819, 15.262
-182.031, 33.718, 5.823, 15.295
-182.029, 33.524, 5.831, 15.328
-182.027, 33.329, 5.844, 15.361
-182.025, 33.134, 5.862, 15.394
-182.023, 32.938, 5.885, 15.427
-182.022, 32.741, 5.914, 15.460
-182.020, 32.542, 5.947, 15.493
-182.018, 32.343, 5.982, 15.526
-182.016, 32.143, 6.018, 15.559
-182.014, 31.941, 6.053, 15.592
-182.012, 31.738, 6.085, 15.625
-182.010, 31.534, 6.112, 15.658
-182.008, 31.330, 6.135, 15.691
-182.007, 31.125, 6.151, 15.724
-182.005, 30.920, 6.164, 15.757
-182.003, 30.714, 6.173, 15.790
-182.001, 30.508, 6.180, 15.823
-181.999, 30.302, 6.186, 15.856
-181.997, 30.096, 6.194, 15.889
-181.996, 29.889, 6.204, 15.922
-181.994, 29.682, 6.218, 15.955
-181.992, 29.474, 6.235, 15.988
-181.990, 29.266, 6.257, 16.021
-181.988, 29.057, 6.282, 16.054
-181.986, 28.846, 6.312, 16.087
-181.985, 28.635, 6.343, 16.120
-181.983, 28.422, 6.377, 16.153
-181.981, 28.209, 6.409, 16.186
-181.979, 27.994, 6.441, 16.219
-181.977, 27.779, 6.468, 16.252
-181.976, 27.562, 6.492, 16.285
-181.974, 27.346, 6.512, 16.318
-181.972, 27.128, 6.527, 16.351
-181.970, 26.910, 6.540, 16.384
-181.968, 26.692, 6.551, 16.417
-181.966, 26.473, 6.561, 16.450
-181.965, 26.254, 6.572, 16.483
-181.963, 26.035, 6.585, 16.516
-181.961, 25.815, 6.602, 16.549
-181.959, 25.595, 6.622, 16.582
-181.957, 25.373, 6.646, 16.615
-181.956, 25.151, 6.673, 16.648
-181.954, 24.928, 6.704, 16.681
-181.952, 24.703, 6.737, 16.714
-181.950, 24.478, 6.770, 16.747
-181.949, 24.251, 6.801, 16.780
-181.947, 24.023, 6.830, 16.813
-181.945, 23.795, 6.855, 16.846
-181.943, 23.566, 6.876, 16.879
-181.941, 23.336, 6.893, 16.912
-181.940, 23.106, 6.908, 16.945
-181.938, 22.876, 6.922, 16.978
-181.936, 22.645, 6.934, 17.011
-181.934, 22.413, 6.948, 17.044
-181.932, 22.181, 6.964, 17.077
-181.931, 21.948, 6.983, 17.110
-181.929, 21.715, 7.006, 17.143
-181.927, 21.481, 7.031, 17.176
-181.925, 21.246, 7.060, 17.209
-181.923, 21.009, 7.090, 17.242
-181.922, 20.772, 7.122, 17.275
-181.920, 20.534, 7.153, 17.308
-181.918, 20.295, 7.183, 17.341
-181.916, 20.054, 7.211, 17.374
-181.914, 19.813, 7.237, 17.407
-181.913, 19.571, 7.259, 17.440
-181.911, 19.329, 7.279, 17.473
-181.909, 19.086, 7.297, 17.506
-181.907, 18.842, 7.314, 17.539
-181.905, 18.598, 7.331, 17.572
-181.904, 18.353, 7.349, 17.605
-181.902, 18.108, 7.368, 17.638
-181.900, 17.862, 7.390, 17.671
-181.898, 17.615, 7.413, 17.704
-181.897, 17.367, 7.440, 17.737
-181.895, 17.118, 7.468, 17.770
-181.893, 16.868, 7.497, 17.803
-181.891, 16.618, 7.528, 17.836
-181.889, 16.366, 7.558, 17.869
-181.888, 16.113, 7.586, 17.902
-181.886, 15.860, 7.614, 17.935
-181.884, 15.605, 7.640, 17.968
-181.882, 15.350, 7.664, 18.001
-181.880, 15.094, 7.686, 18.034
-181.879, 14.837, 7.708, 18.067
-181.877, 14.580, 7.729, 18.100
-181.875, 14.322, 7.750, 18.133
-181.873, 14.063, 7.772, 18.166
-181.871, 13.803, 7.794, 18.199
-181.870, 13.543, 7.818, 18.232
-181.868, 13.282, 7.843, 18.265
-181.866, 13.019, 7.870, 18.298
-181.864, 12.756, 7.898, 18.331
-181.862, 12.492, 7.926, 18.364
-181.860, 12.227, 7.955, 18.397
-181.859, 11.962, 7.984, 18.430
-181.857, 11.695, 8.013, 18.463
-181.855, 11.427, 8.041, 18.496
-181.853, 11.158, 8.068, 18.529
-181.851, 10.889, 8.094, 18.562
-181.849, 10.618, 8.120, 18.595
-181.848, 10.347, 8.145, 18.628
-181.846, 10.075, 8.170, 18.661
-181.844, 9.802, 8.195, 18.694
-181.842, 9.528, 8.219, 18.727
-181.840, 9.253, 8.244, 18.760
-181.838, 8.978, 8.270, 18.793
-181.837, 8.702, 8.296, 18.826
-181.835, 8.424, 8.323, 18.859
-181.833, 8.146, 8.351, 18.892
-181.831, 7.867, 8.380, 18.925
-181.829, 7.587, 8.409, 18.958
-181.827, 7.306, 8.438, 18.991
-181.825, 7.024, 8.467, 19.024
-181.824, 6.741, 8.496, 19.057
-181.822, 6.457, 8.525, 19.090
-181.820, 6.172, 8.553, 19.123
-181.818, 5.886, 8.581, 19.156
-181.816, 5.600, 8.609, 19.189
-181.814, 5.312, 8.636, 19.222
-181.812, 5.024, 8.663, 19.255
-181.810, 4.734, 8.691, 19.288
-181.808, 4.444, 8.718, 19.321
-181.807, 4.152, 8.746, 19.354
-181.805, 3.860, 8.773, 19.387
-181.803, 3.567, 8.802, 19.420
-181.801, 3.273, 8.831, 19.453
-181.799, 2.978, 8.860, 19.486
-181.797, 2.682, 8.890, 19.519
-181.795, 2.385, 8.920, 19.552
-181.793, 2.087, 8.950, 19.585
-181.791, 1.788, 8.980, 19.618
-181.789, 1.487, 9.010, 19.651
-181.787, 1.186, 9.040, 19.684
-181.785, 0.884, 9.070, 19.717
-181.783, 0.581, 9.100, 19.750
-181.781, 0.277, 9.130, 19.783
-181.779, -0.028, 9.159, 19.816
-181.778, -0.334, 9.189, 19.849
-181.776, -0.641, 9.218, 19.882
-181.774, -0.949, 9.248, 19.915
-181.772, -1.258, 9.277, 19.948
-181.770, -1.568, 9.307, 19.981
-181.768, -1.879, 9.338, 20.014
-181.766, -2.191, 9.368, 20.047
-181.764, -2.504, 9.399, 20.080
-181.762, -2.818, 9.430, 20.113
-181.760, -3.133, 9.462, 20.146
-181.758, -3.450, 9.493, 20.179
-181.756, -3.767, 9.525, 20.212
-181.754, -4.085, 9.557, 20.245
-181.752, -4.404, 9.588, 20.278
-181.750, -4.725, 9.620, 20.311
-181.747, -5.046, 9.652, 20.344
-181.745, -5.369, 9.683, 20.377
-181.743, -5.692, 9.715, 20.410
-181.741, -6.017, 9.747, 20.443
-181.739, -6.343, 9.778, 20.476
-181.737, -6.669, 9.810, 20.509
-181.735, -6.997, 9.842, 20.542
-181.733, -7.326, 9.874, 20.575
-181.731, -7.656, 9.906, 20.608
-181.729, -7.987, 9.939, 20.641
-181.727, -8.319, 9.971, 20.674
-181.725, -8.652, 10.004, 20.707
-181.723, -8.987, 10.037, 20.740
-181.720, -9.322, 10.070, 20.773
-181.718, -9.659, 10.104, 20.806
-181.716, -9.996, 10.137, 20.839
-181.714, -10.335, 10.171, 20.872
-181.712, -10.675, 10.204, 20.905
-181.710, -11.016, 10.238, 20.938
-181.708, -11.358, 10.272, 20.971
-181.706, -11.701, 10.305, 21.004
-181.703, -12.046, 10.339, 21.037
-181.701, -12.391, 10.373, 21.070
-181.699, -12.738, 10.407, 21.103
-181.697, -13.086, 10.441, 21.136
-181.695, -13.434, 10.475, 21.169
-181.692, -13.784, 10.509, 21.202
-181.690, -14.136, 10.544, 21.235
-181.688, -14.488, 10.578, 21.268
-181.686, -14.841, 10.613, 21.301
-181.683, -15.196, 10.648, 21.334
-181.681, -15.552, 10.683, 21.367
-181.679, -15.909, 10.719, 21.400
-181.677, -16.267, 10.754, 21.433
-181.674, -16.626, 10.790, 21.466
-181.672, -16.987, 10.825, 21.499
-181.670, -17.349, 10.861, 21.532
-181.668, -17.712, 10.897, 21.565
-181.665, -18.076, 10.933, 21.598
-181.663, -18.441, 10.969, 21.631
-181.661, -18.808, 11.005, 21.664
-181.658, -19.175, 11.041, 21.697
-181.656, -19.544, 11.077, 21.730
-181.654, -19.915, 11.114, 21.763
-181.651, -20.286, 11.150, 21.796
-181.649, -20.658, 11.187, 21.829
-181.647, -21.032, 11.223, 21.862
-181.644, -21.407, 11.260, 21.895
-181.642, -21.784, 11.297, 21.928
-181.639, -22.161, 11.335, 21.961
-181.637, -22.540, 11.372, 21.994
-181.635, -22.920, 11.409, 22.027
-181.632, -23.301, 11.447, 22.060
-181.630, -23.684, 11.485, 22.093
-181.627, -24.068, 11.523, 22.126
-181.625, -24.453, 11.561, 22.159
-181.622, -24.839, 11.600, 22.192
-181.620, -25.227, 11.638, 22.225
-181.617, -25.615, 11.677, 22.258
-181.615, -26.006, 11.716, 22.291
-181.612, -26.397, 11.755, 22.324
-181.610, -26.790, 11.794, 22.357
-181.607, -27.184, 11.833, 22.390
-181.605, -27.580, 11.872, 22.423
-181.602, -27.976, 11.911, 22.456
-181.600, -28.374, 11.950, 22.489
-181.597, -28.774, 11.989, 22.522
-181.595, -29.174, 12.029, 22.555
-181.592, -29.576, 12.068, 22.588
-181.589, -29.979, 12.108, 22.621
-181.587, -30.384, 12.148, 22.654
-181.584, -30.790, 12.188, 22.687
-181.582, -31.197, 12.229, 22.720
-181.579, -31.606, 12.269, 22.753
-181.576, -32.016, 12.310, 22.786
-181.574, -32.427, 12.351, 22.819
-181.571, -32.840, 12.392, 22.852
-181.568, -33.254, 12.433, 22.885
-181.566, -33.670, 12.475, 22.918
-181.563, -34.087, 12.516, 22.951
-181.560, -34.505, 12.558, 22.984
-181.557, -34.924, 12.599, 23.017
-181.555, -35.346, 12.641, 23.050
